"","relapse_kz_s1","relapse_kz_s2","relapse_kz_s3","relapse_kz_s45"
"SPEN",0.291456784726156,0.301828282716031,3.96622453670292e-07,0.0423601284626161
"SPERT",1,0.339617742227239,0.404947007838249,0.126525946845526
"SPESP1",0.19769183633196,1,0.738319307342277,0.0216079686474504
"SPG11",0.198040219266838,0.455825352787438,0.599674144947994,0.0686307798728656
"SPG20",0.53303662247106,0.339237781343616,0.53722116900831,0.0376546425368699
"SPG20OS",0.636306336313943,0.339237781343616,0.53722116900831,0.0376546425368699
"SPG21",0.113964547052906,0.681298280886274,1,0.0807725687113424
"SPG7",0.0275572892310296,0.901330692148733,0.641517716159052,0.283058298439475
"SPHAR",9.25782528445301e-06,0.0156451109061709,0.00932020991183401,0.00253438021945814
"SPHK1",0.0598979888775835,0.408934578004986,0.00985059375912293,1
"SPHK2",0.47063470380157,0.456293053536147,0.262262568238186,0.195643680867309
"SPHKAP",0.708464185366792,0.244957033195141,0.013062507923398,0.0677660421814999
"SPI1",0.777650833473156,0.904645952676507,0.922287715695914,0.728258046709015
"SPIB",0.554498312782208,0.526124458254146,0.406384954664782,0.196401853915864
"SPIC",0.573987172961166,0.107297435825307,0.00196881106576347,0.72881204780245
"SPICE1",0.0695824901258684,0.844958914169639,0.00027920206265436,0.296942315622922
"SPIDR",0.15038372383845,1,0.0970139908530634,0.0652871943545647
"SPIN1",1,0.704357932872052,0.216836325823859,0.734037505045138
"SPIN2A",0.509752141547594,0.635033693831855,0.00238342980801589,1
"SPIN2B",0.509752141547594,0.635033693831855,0.00238342980801589,1
"SPIN3",0.509937125014702,0.475024267732396,0.00180506279827869,0.866474137114858
"SPIN4",0.519965803358272,0.100760769584348,0.000280828418345966,0.741924741259366
"SPINK1",0.904555876658772,0.810632410068768,9.82653695299708e-05,1
"SPINK13",0.90465825780932,0.905262704692182,8.8468598994945e-05,0.858437403045873
"SPINK14",0.904595057333378,0.904942682227853,0.000192821305620052,1
"SPINK2",0.0301990008146175,0.619546038159596,0.00902865216891602,0.231491432452923
"SPINK4",0.778653179355066,0.62406243468546,0.0363351257114563,0.868721717177014
"SPINK5",0.904540636400401,0.810722895321539,0.000197647778755863,1
"SPINK6",0.904595057333378,0.905085980159424,0.000192821305620052,1
"SPINK7",0.904642427481149,0.905085980159424,0.000129026165623294,1
"SPINK8",0.548077997812231,0.437342871285662,0.0010609392625385,0.197762044441943
"SPINK9",0.904595057333378,0.905085980159424,0.000188843820263744,1
"SPINT1",0.3346406924472,0.654064677366162,0.790097810345044,0.297499260340229
"SPINT2",0.50577409598415,0.62455831955516,0.0719552920571955,0.762898985399419
"SPINT3",0.723968710769189,0.438864908425416,0.058069446079908,1
"SPINT4",0.724703439175837,0.438864427314495,0.0422913753951361,0.898662700507187
"SPIRE1",0.134819797916981,0.905081157774257,0.382648297013819,0.742335139596701
"SPIRE2",0.0275572892310296,0.901330692148733,0.641517716159052,0.283058298439475
"SPN",0.291401268758772,0.558176265354061,0.618736985725126,0.764599458120893
"SPNS1",0.204679171627243,0.623640550793703,0.560216701363385,0.880120791588071
"SPNS2",0.0853094162255108,0.151647478040371,9.28094675979339e-05,0.815346577391606
"SPNS3",0.0637082902360166,0.10944772376103,6.0165844853071e-05,0.811554327006283
"SPO11",0.930647291874064,0.728893997555909,0.00565180728670979,0.898880086613611
"SPOCD1",0.88395842062072,0.67688939061306,5.80269336002622e-11,0.10091476140251
"SPOCK1",0.628113284568066,0.903833052037231,0.00898209498236773,0.190427466148937
"SPOCK2",1,0.041950182526039,0.00623077498603682,0.716104323962986
"SPOCK3",0.119767138606073,0.642493215345355,0.265910535229136,0.305849345920054
"SPON1",0.880688327225044,0.14933675056738,1,0.542511082792182
"SPON2",0.272300167579483,0.893234013335618,5.75910475491695e-08,0.28672651999263
"SPOP",0.237824189321656,0.699349243933863,0.200673002282346,0.634757757099963
"SPOPL",0.639097004451541,0.195365724688474,0.0139937526640866,0.0412023955197441
"SPP1",0.193039541133388,0.877662411090623,0.746861030460324,0.115268868660495
"SPP2",0.800872382473222,0.178909278275029,0.00741944568912104,0.00999190406336006
"SPPL2A",0.286864479916888,0.568029329794527,0.470828655761094,0.174269175869935
"SPPL2B",0.208079990351903,0.272893798215071,0.19729643628122,0.817042677653432
"SPPL2C",0.416092397284861,0.758545570297732,0.389814529109005,0.740731405451629
"SPPL3",0.730916372495461,0.0913289825441939,0.000706627749558439,0.620227871308664
"SPR",0.664267034180443,0.919133121755571,0.104262266560335,0.00749144667256009
"SPRED1",0.196031493612362,0.543688753127534,0.682396937815651,0.403838170000782
"SPRED2",0.915110143004703,1,0.0123503515958078,0.00707008311500079
"SPRED3",0.503485155290526,0.557259001787647,0.134481757227,0.762527680254449
"SPRN",0.66187575625238,0.0711436868767315,0.000460527989278032,1
"SPRR1A",4.53048676517183e-06,0.0889202831989957,1.92259664500956e-05,0.000751129055308116
"SPRR1B",4.51602801081322e-06,0.126052642764857,2.64987804859709e-05,0.000751129055308116
"SPRR2A",4.53048676517183e-06,0.126052642764857,4.72597277411908e-05,0.000507825375191747
"SPRR2B",4.56099870787121e-06,0.147602957402975,6.26704460919141e-05,0.000748894301585644
"SPRR2D",4.51602801081322e-06,0.126052642764857,2.67837944008e-05,0.000751129055308116
"SPRR2E",4.56099870787121e-06,0.147458663892951,4.80359362106365e-05,0.000748894301585644
"SPRR2F",4.56099870787121e-06,0.147458663892951,4.80359362106365e-05,0.000748894301585644
"SPRR2G",4.56099870787121e-06,0.1476795234231,6.26704460919141e-05,0.000748894301585644
"SPRR3",4.48512560503958e-06,0.0890705922823402,1.92259664500956e-05,0.000751129055308116
"SPRR4",7.18813801373128e-06,0.0885635873918105,1.46355601909788e-05,0.000751129055308116
"SPRTN",1.3835529642954e-05,0.0307561266751122,0.0136355019062396,0.00108541392006968
"SPRY1",0.0489038711588812,0.877704933063283,0.178839428133873,0.437717511518583
"SPRY2",0.569510246910476,0.912080360466003,0.704909371509895,0.0848109482271852
"SPRY3|ENSG00000168939.6",0.423295928780473,0.211430930776192,8.19602118194287e-05,0.174911575652559
"SPRY4",0.903594540276212,0.811100741675936,0.000760889749302684,0.353391694835889
"SPRYD3",0.914852375964443,0.118785431527816,0.000984711971581538,0.87266021206884
"SPRYD4",0.749692464638407,0.0769046308410324,0.000860060396842537,0.532564559782268
"SPRYD7",0.746148828167634,0.278920704901756,0.600915617956402,0.0546230195691804
"SPSB1",0.16253021155918,0.568421531676381,2.29369005710095e-08,0.0889614702037104
"SPSB2",0.539893861029455,0.702853702148811,4.32959780896692e-06,0.888106383483943
"SPSB3",0.0687735103903277,0.31870954026789,0.277295618578119,0.322385258981093
"SPSB4",0.182045885932292,0.852704586765489,0.00016271988262044,0.611764832858271
"SPTA1",2.00811126082012e-06,0.147860780806695,0.000241213834468987,0.00198958295562013
"SPTAN1",0.759424282543639,1,0.00991997444832016,0.0856702232774972
"SPTB",0.413499923111011,0.722437219294352,0.444381733798614,0.318182887046654
"SPTBN1",0.602982890077594,1,0.0494398568576244,0.0070087145177029
"SPTBN2",0.898236203247303,0.342847889461523,0.244108641302912,0.562585357171931
"SPTBN4",0.2149982303095,0.483507113596754,0.398705167421441,0.760736942089624
"SPTBN5",0.103893567073054,0.644090017649396,0.349522295889107,0.303574062941823
"SPTLC1",0.616808674151576,0.798512744413042,0.0364789514116734,0.492959765176115
"SPTLC2",0.34622555313342,0.636535958823579,0.0513541792275679,0.200114694214195
"SPTLC3",0.783715081286087,1,0.0116693613516128,0.439336383070949
"SPTSSA",0.467536877527478,0.743176684694697,0.922045901467838,0.272853297234048
"SPTSSB",0.0797107750976934,0.653032206615354,8.18621931460613e-06,0.526835498488861
"SPTY2D1",0.879927367931499,0.302137897267488,0.829202534241646,0.309047551678918
"SPZ1",0.227518234517709,0.894313606360615,0.0996820169738257,0.142980285226372
"SQLE",0.00490188903377622,0.393614742701333,2.52216740127973e-06,0.363117643816171
"SQRDL",0.336534331451998,0.455647026139685,0.367578156834704,0.158191721502743
"SQSTM1",0.645986528699779,0.497882233782272,0.00239407170786946,1
"SRA1",1,0.723561539350088,0.000726390997792154,1
"SRBD1",0.917219897383575,1,0.0102844120587612,0.0106803212639786
"SRC",0.723724684937518,0.265050131579269,0.452190779444625,0.610717413680434
"SRCAP",0.290147107345723,0.171909575963699,0.739590226560102,0.765404875404985
"SRCIN1",0.3078171575864,0.609910550907089,0.498851525220707,0.170550818693711
"SRCRB4D",0.651775799753965,0.589764199198548,0.477364415074658,0.795379885047586
"SRD5A1",0.456518854080015,0.133873375247686,0.000349201544654983,0.697799074978958
"SRD5A2",1,0.920434376161428,0.0095119800547636,0.0245242153859274
"SRD5A3",0.0927535072950228,1,0.0152586112014678,0.419087768565983
"SREBF1",0.237286133285469,0.757002670606312,0.0764530081342465,1
"SREBF2",0.602227042050716,0.388999341182611,0.0299250046246793,0.674083555412611
"SREK1",0.503558488304186,1,0.130175170468423,0.33159376706398
"SREK1IP1",0.424051882196134,0.692345270743934,0.0359454338887809,0.331295564359303
"SRF",0.112437459906469,0.340967925829817,7.61872745495658e-06,0.232487888602949
"SRFBP1",0.806990956102892,0.900053043963235,0.00462132104234439,0.22923528049357
"SRGAP1",0.455608462878935,0.0300395518444705,0.000203148207264959,0.528188557316413
"SRGAP2",2.77653546241475e-06,0.115285958583549,0.0062233801868381,0.0249331837087126
"SRGAP2B",0.000202428485718109,0.256135936841885,0.000126600041082391,0.0405054465469009
"SRGAP3",0.0664558078409286,0.450055759921209,0.00559192125255199,0.715135988624002
"SRGN",0.667862448454869,0.026505846606863,0.00275489021582473,0.70187683117264
"SRI",0.366712671489471,0.720062352547245,0.104003311305763,0.79701212478146
"SRL",0.391332701407056,0.421054021289474,0.326549949388689,0.18604977354525
"SRM",0.22937944405574,0.473323420729823,2.02690614182417e-08,0.11347448585817
"SRMS",0.930721198596848,0.931140128490952,0.0309572392808764,0.898892882140359
"SRP14",0.251009084091742,0.362146479822803,0.891886861484663,0.381729497282067
"SRP19",0.617695487430623,0.898960262059472,0.0194870370442404,0.105441508312031
"SRP54",0.471734179958041,0.913050671367799,0.923258329595838,0.275339768317268
"SRP68",0.048775773731142,0.170302106805457,0.00497533380200603,0.888156080968499
"SRP72",0.0300639006378429,0.619771836950549,0.0174397783809692,0.226620687812586
"SRP9",9.70716071034627e-06,0.0155230473119263,0.00619401287129586,0.0036924985373323
"SRPK1",0.132851267565323,0.247081220467521,1.00807338502443e-05,0.217264232996958
"SRPK2",0.585593153777097,0.527052587615503,0.000801484729739759,0.607121649685944
"SRPK3",0.496150211106713,0.251306826625503,9.17783299270654e-05,0.0725736269036536
"SRPR",0.119558835527635,0.586808462976693,0.0404401202319872,1
"SRPRB",0.174525908131743,1,0.000897664695118248,0.701589258186505
"SRPX",0.410328949381988,0.59695435298401,0.0352794453827048,1
"SRPX2",1,0.249064096846727,0.00116682131610282,0.14114542243583
"SRR",0.124725067472294,0.190957161560664,2.56823562634541e-05,0.479738182582163
"SRRD",1,0.126529757298859,0.105289798713536,0.354670416590958
"SRRM1",0.879782920314638,1,8.92200771833256e-06,0.0297740757614761
"SRRM2",0.0656381707092305,0.425323820804753,0.650370379514651,0.253244791620587
"SRRM3",0.47265507608785,0.472165590388635,0.570860183118318,0.795172945443869
"SRRM4",0.566646160347297,0.0918733519556338,0.00290922733503937,0.516000493264353
"SRRM5",0.64097083832956,0.604120585704662,1,0.874236490167866
"SRRT",0.415498865199295,0.588323227216018,0.0657605366853153,0.898553482573446
"SRSF1",0.0816690494176031,0.635653285277561,0.135830226546301,1
"SRSF10",1,1,3.97723888778105e-06,0.0745774234759939
"SRSF11",0.567080773862546,0.251920608590504,4.93334702649822e-05,0.858645751979814
"SRSF12",0.648969502743667,0.443968076836183,0.000368916144833691,0.326304967622326
"SRSF2",0.0747957851462253,0.360218075827343,0.00298067467361529,1
"SRSF3",0.200175767391136,0.332992170863331,3.88067897282666e-06,0.167524879907826
"SRSF4",1,0.878245991200405,3.33092543427144e-06,0.0806079046547612
"SRSF5",0.101424557638437,0.631093267121224,0.116822644065562,0.234554095625163
"SRSF6",0.723343133020038,0.491821164511873,0.198065330736536,0.897698087980395
"SRSF7",0.916780383786267,1,0.0316623041403373,0.015303906733449
"SRSF8",0.483571921866619,0.901903951778332,0.000959617967599059,0.232905619134467
"SRSF9",0.731226346587542,0.111988243881977,0.00244106381738363,0.515832269071315
"SRXN1",0.852786637486231,0.927294356138461,0.00852798515294944,1
"SS18",0.780030307654713,0.337456543224487,0.0311138891471035,0.424321002046503
"SS18L1",0.862256537991281,0.863239666394336,0.0182475656043288,0.899101896733695
"SS18L2",0.130114033968806,0.884238131601154,0.0821016682835165,0.163793256724303
"SSB",1,0.0259568889182377,0.000672220521831818,0.0371803170357394
"SSBP1",0.465824628996911,1,0.0231387830143715,0.789254540809838
"SSBP2",0.223200872528988,0.793879533956267,0.127040059730108,0.141913871544084
"SSBP3",0.684914399159126,0.133850480950716,1.26152232877528e-06,0.0957510635975834
"SSBP4",0.0402840469498007,0.504838539218454,1.48229540255896e-05,0.269909705449472
"SSC5D",0.305458279943129,0.758104061061147,0.790990600711192,0.528286275092705
"SSFA2",1,0.00710958346791738,0.000190870915863746,0.0818392119490108
"SSH1",0.572578481124153,0.135639357048118,0.000483407545525065,1
"SSH2",0.673792920475178,0.475175550986363,0.332930905492274,1
"SSH3",1,0.353181459959201,0.185596808816264,0.148012948798518
"SSMEM1",0.584097142980248,0.8499715381274,0.00401685656089121,0.6898205343703
"SSNA1",0.769236720909177,0.55444447131023,0.0242486853940594,0.0945123861587849
"SSPN",0.353850384373475,0.637659096215902,3.38891327431145e-05,0.400438660704009
"SSPO",0.785005127912573,0.92383941073636,0.0535633987135647,0.892110134235714
"SSR1",0.204449540318934,0.55675858283888,1.57550159289665e-05,0.763200860815114
"SSR2",1.48246283222641e-07,0.172893668955364,8.84118172885185e-05,0.000293387749410088
"SSR3",0.11083333178013,0.927817835907408,2.7250246893007e-05,0.899506299172879
"SSR4",0.496150211106713,0.251306826625503,8.92371545759773e-05,0.0725736269036536
"SSR4P1",0.790912973923909,0.331762454791778,0.00292551828339795,0.706630333897248
"SSRP1",0.679209315862871,0.646837098494289,0.926211788578964,1
"SSSCA1",0.286099056442187,0.826034938863745,0.0118948105482097,0.543511456173307
"SST",0.199139701966923,0.524406955312873,4.65178839610121e-08,0.697249336365071
"SSTR1",0.323877059352045,1,0.55515988422814,0.340494565508129
"SSTR2",0.031013522435238,0.311645272276392,0.0145625496985519,0.671118467493924
"SSTR3",0.794469910995067,0.148224877271889,0.0433156952264826,0.125072079116921
"SSTR4",0.715934833378595,0.657774795675724,0.187354801528646,0.202024755842835
"SSTR5",0.0685203169508255,0.367935546148239,0.319862904733013,0.325827121590028
"SSU72",0.0251347033950052,0.138209077158774,1.6307345738327e-06,0.0616999553658469
"SSUH2",0.0333725002763555,0.525698909372598,0.00897808041451317,0.85439043938443
"SSX1",0.179866639905986,0.70536131510569,0.00495968385466613,0.726189436024454
"SSX2",0.344338191389808,0.796047818190025,0.00330620413314245,0.724219988334149
"SSX2B",0.344338191389808,1,0.00334038690389554,0.724219988334149
"SSX2IP",0.667166629532706,0.368932864546525,0.000501267851579257,0.59514271716624
"SSX3",0.179866639905986,0.70536131510569,0.00495968385466613,0.726189436024454
"SSX4",0.179866639905986,0.70536131510569,0.00495968385466613,0.726189436024454
"SSX4B",0.179866639905986,0.70536131510569,0.00495968385466613,0.726189436024454
"SSX5",0.179979985871277,0.704204198247129,0.0196713521163525,0.724843355284012
"SSX6",0.14405852856935,0.529155812684546,0.0196980560369109,0.724843355284012
"SSX7",0.344338191389808,0.796047818190025,0.00235453720097036,0.724219988334149
"SSX9",0.179866639905986,0.70536131510569,0.00495968385466613,0.726189436024454
"ST13",0.371236788866034,0.32914762969378,0.0423764088951943,0.226922721312432
"ST14",0.0938060065606598,0.345073522482917,0.12314435984694,1
"ST18",0.0738782942739705,0.930097791397822,0.165741161089025,0.117659670326963
"ST20",0.413705323236195,1,0.173353373421658,0.18375166671862
"ST3GAL1",0.00614837813271089,0.166309086452699,2.34084803439759e-06,0.193722841207122
"ST3GAL2",0.0354264605810544,0.271810179605946,0.506521948748531,0.0355658881368073
"ST3GAL3",0.599416672352752,0.145548473298317,3.11978783167277e-07,0.00585417380532155
"ST3GAL4",0.0638340171919231,0.58638816166294,0.0788453648366993,0.704271983112388
"ST3GAL5",0.74367928919194,0.918723971278141,0.0505193334306711,0.00269811322089862
"ST3GAL6",0.0294911939505339,0.618192557653689,0.00333785580001962,0.693643997268447
"ST5",0.627569674685569,0.0423220402115646,0.416003716755566,0.6577324882641
"ST6GAL1",0.27130572432952,0.464688754287462,4.26625055654259e-07,0.794217892584179
"ST6GAL2",1,0.577782511731965,0.3122839329335,0.0111745438603687
"ST6GALNAC1",0.0607087223216586,0.359991702258081,0.00632685154453183,0.888858306456673
"ST6GALNAC2",0.0610166621722897,0.461120651770991,0.00631005411764816,0.888285817609289
"ST6GALNAC3",0.484426218654783,0.257250298130395,9.08327015775744e-05,0.47632829051497
"ST6GALNAC4",0.7598421543076,0.715430765128783,0.0350355295113974,0.0176656721886589
"ST6GALNAC5",0.570101057369335,0.253823564502211,8.4681347927678e-05,0.364816004006485
"ST6GALNAC6",0.761392655361064,0.716348828174913,0.0272725635251905,0.0176656721886589
"ST7",0.646475234356459,0.711441477098943,0.00303596574794337,0.358114637328815
"ST7L",0.406242238557435,0.707768280878972,6.1538194886453e-05,0.102940712874059
"ST8SIA1",0.214029966937219,1,0.000167101892825244,0.887345011308559
"ST8SIA2",0.61139950731864,0.487265770814989,0.246785939557224,0.220742685138225
"ST8SIA3",0.749767718961908,0.658062780385216,0.00934365828396776,1
"ST8SIA4",0.440846585992611,1,0.0369873628416974,0.122496662247284
"ST8SIA5",0.642524619944955,0.393005084280262,0.000355929756117245,0.338416152478996
"ST8SIA6",0.179596800080032,0.0615124825837503,0.000144032865787636,0.420895019358345
"STAB1",1,0.876712691634957,0.0458927222404874,1
"STAB2",0.42976012815469,0.238220787462488,0.00473315804177288,0.861874185789967
"STAC",0.111364794603515,0.399339428978147,0.0798100672151511,0.322570993875508
"STAC2",0.470203111334645,0.612252176853711,0.923999074224018,0.305243127053685
"STAC3",0.830525289044066,0.177394274302554,0.00518395312886925,0.631773605743169
"STAG1",0.0829402680221442,0.77961374914834,0.000322443203143742,0.524418619174833
"STAG2",0.903823812969206,0.323800443456221,0.000116990903581366,0.325951414940281
"STAG3",0.529241952074088,0.589367699316901,0.0906015028628159,0.799023313953323
"STAG3L1",0.528473748282281,0.418980970629559,0.202516618072493,0.695554908747163
"STAG3L2",0.788404841607981,0.421415988850816,0.181181178838585,1
"STAG3L3",0.787055810594242,0.474677163432597,0.4799244356913,0.795379885047586
"STAG3L4",0.417553669553653,1,0.673463090097478,0.69554700481959
"STAG3L5P",0.418454819376883,0.718388024771115,0.078164799920118,1
"STAM",0.178524996242768,0.0607076628603294,5.22500641206785e-05,0.421256901920458
"STAM2",0.907357904094754,0.10188809592492,0.00934623309719919,0.00820767588249023
"STAMBP",0.516786844114399,0.840090622943828,0.188398659287295,0.00673108044697492
"STAMBPL1",0.435552008146472,0.157621156364028,0.000995240234628868,0.660786094816014
"STAP1",0.0329395964224541,0.41867913974105,0.000967267816421811,0.0939621882664158
"STAP2",0.343339937897485,0.154968923534072,0.793686367437597,0.828509861702389
"STAR",0.324881180961963,0.530015133034885,0.446723285664672,0.271317888010226
"STARD10",0.896264701817172,0.391082421889312,0.000474361364823198,0.29064662062303
"STARD13",1,0.348159686056956,0.544912991897693,0.192808518351873
"STARD3",0.42544562052993,0.555017206661219,0.855594888799366,0.870567793080406
"STARD3NL",0.591903560573296,1,0.776324207904969,1
"STARD4",0.802754431288626,0.897317584738759,0.0331764465300367,0.10583626143037
"STARD5",0.500723644467457,1,0.346671341740498,0.187331242851686
"STARD6",0.428346745369708,0.882698947452791,0.0219794483317671,0.788471268186666
"STARD7",1,0.6763478949553,0.0817158101833292,0.000908118242009246
"STARD8",0.8978930531455,0.417804449404765,6.49176496171772e-06,0.865957396373836
"STARD9",0.10398968676346,0.54405211758621,0.891644554125219,0.296134319824757
"STAT1",0.310900777273912,0.0200821949318923,0.000335692559200555,0.0521248465883283
"STAT2",0.749599540600552,0.097742936289345,0.00114892940253089,0.642185484927796
"STAT3",0.602433908404794,0.916861445538316,0.547486258374434,1
"STAT4",0.311086992855217,0.0204834603352079,0.00034395633220227,0.0365725076704816
"STAT5A",0.602344849474442,0.91659269720265,0.547247477797148,1
"STAT5B",0.602776893649193,0.917146091066587,0.547247477797148,1
"STAT6",0.83045198159992,0.119271195015796,0.00149414402290988,0.631768623223227
"STATH",0.0731545283373146,0.589144532069116,0.0163638665248024,0.038492892927767
"STAU1",0.930170748581354,0.490686427264437,0.0212847927482784,0.898679802780631
"STAU2",0.0144787483443069,0.490177292434943,0.0131630779984072,0.602950093387786
"STC1",0.0856862230349917,0.791885983381854,0.577929209647883,0.351219007982496
"STC2",0.729740854323891,0.646637911455683,0.000138345103533377,1
"STEAP1",0.366104498335754,0.85833442938652,0.0765750835340542,0.609503009230782
"STEAP1B",0.859633293582761,0.928754202293882,0.71745235945101,1
"STEAP2",0.366104498335754,0.85833442938652,0.0765750835340542,0.609503009230782
"STEAP3",0.822036965073026,0.730439985028873,0.109859553246842,0.0526627260786651
"STEAP4",0.366712671489471,0.720124941481349,0.12031315801584,0.796887330751606
"STH",0.416092397284861,0.758545570297732,0.389814529109005,0.740731405451629
"STIL",0.893787310999429,0.211112159508956,6.87881872788235e-08,0.0706880105800276
"STIM1",0.330003112051392,0.129534197191566,0.191830130487639,0.657463240544844
"STIM2",0.0918983361199347,0.467805843502631,0.00152652948572644,0.633971651077209
"STIP1",0.679155770601911,0.65105222356519,0.421623619584427,0.523246501602428
"STK10",0.907991982845129,0.565953179196779,9.68289847193143e-06,1
"STK11",0.157520405449988,0.411618875241359,0.778424434426106,0.817451379639852
"STK11IP",0.716801671384399,0.0996656900635329,0.00230664196184877,0.126509948395753
"STK16",0.628692665679605,0.101826305228168,0.00173818016854424,0.124384256441561
"STK17A",0.592472929518771,0.929419792547948,0.94334016030935,1
"STK17B",0.646753389272886,0.0263165146419627,0.000920309733314878,0.0953920029402431
"STK19",0.169743361323971,0.337279614530042,3.16867894520258e-07,0.656840555420918
"STK24",0.0363643122882079,0.831702732495541,0.476657826783264,0.263090184183967
"STK25",0.383269892503722,0.0858463714835072,0.0254109099334199,0.0313975250440223
"STK3",0.0253635507077851,0.605967464490611,0.00123780240527958,0.603650449702036
"STK31",0.596008737585523,1,0.827934368038727,0.893825281632716
"STK32A",1,0.812207459004516,6.00209103209233e-05,1
"STK32B",0.201773715536767,0.490728875374383,1.70671057835219e-07,0.653372382833578
"STK32C",0.555816047029128,0.107788834793089,0.000115403250587773,0.847540425989132
"STK33",0.519019088482142,0.0424167563835416,0.240736166290177,0.657743201727484
"STK35",0.643615473011165,1,0.0089735030741322,0.895509978873804
"STK36",0.47472691913719,0.101125957295558,0.00310716250758354,0.0843554153297603
"STK38",0.109255767359898,0.437233768226551,5.77265722367501e-06,0.167524879907826
"STK38L",0.607482436993975,0.397226386025577,0.000256333305680341,0.405305651975202
"STK39",1,0.0453687962336239,0.00155895338202143,0.0534487159880777
"STK4",0.596154943602395,0.489205872789156,0.0494678106062213,1
"STK40",0.773718338175284,0.293303518750785,7.15340904473847e-10,0.101487715637396
"STMN1",1,1,5.31461949463201e-06,0.157926539476545
"STMN1P1",0.604384789339502,0.508300253580329,0.000486783471023481,0.267162029484357
"STMN2",0.0114787795344348,0.725861323020123,0.111877493033276,0.5173719997854
"STMN3",0.930748617544185,0.931105201440544,0.0310369646084801,0.898707087009249
"STMN4",0.044051348225014,0.897934758532163,0.0690668401767938,0.257224695260251
"STMND1",0.20209244207396,0.322585889452738,2.08281380297458e-06,0.296683626754079
"STOM",0.876976455521628,0.536938285202293,0.01737227545248,0.135942183715351
"STOML1",0.67879549032718,0.799365435701115,0.657947018786152,0.123803552120769
"STOML2",0.330004232319153,0.809037753700386,0.21771653244241,1
"STOML3",0.533153381515478,0.547837975007914,0.758464086246212,0.0648919088550551
"STON1",0.916150292245279,0.920366014552694,0.0590827087464203,0.0153399370333254
"STON2",0.277622326243573,0.399362919909894,0.0507904811741576,0.32615549988887
"STOX1",0.663573092927861,0.0186609577378988,0.00184323694976129,0.849596859750508
"STOX2",0.0826978509569963,0.630624717236056,0.423073035660734,0.0566400716092198
"STPG1",0.879675500318927,0.551336225054534,1.62212205959967e-05,0.0783226752981276
"STPG2",0.113807450097337,0.529436412864843,0.499543486015597,0.613467708083632
"STRA13",0.109157348865078,0.641224183135869,0.00028973742242925,0.885906733806332
"STRA6",0.331698960787869,0.799259255737894,0.74047152863369,0.127185794275562
"STRA8",0.525263799299524,0.849939099999843,0.0170100830965503,0.789254540809838
"STRADA",0.0354443048845326,0.780992340332825,0.126254651983011,0.47755376337692
"STRADB",0.907305012681028,0.0287306814180119,0.00397633766017199,0.0422006749490119
"STRAP",0.460937393905735,0.694677479928691,5.94413473082544e-06,0.776060999948491
"STRBP",1,0.540927308283276,0.014414267865345,0.0941622818634824
"STRC",0.337425735434952,0.761747823959911,0.512173988806751,0.0654907489949746
"STRIP1",0.172758455010275,0.706231330906217,0.000114102189271819,0.0711320891281989
"STRIP2",0.360870693903288,0.77748879547364,0.00718119686906425,0.6898205343703
"STRN",0.752559536765551,0.764021894659682,0.0150673793484229,0.0218923335833364
"STRN3",0.394355487858078,0.913216719385576,0.629619953354469,0.259556533277666
"STRN4",0.465379012408445,0.668231109223378,0.636788863360982,0.320150861624496
"STS",0.365980403339245,0.799764212674593,0.0486414926965397,0.476276038501056
"STT3A",0.119479571736498,0.490834376807042,0.0817517270424142,0.845709912216877
"STT3B",0.195042888313145,0.331604399571856,0.0260685495419948,0.320847039852166
"STUB1",0.239611794780669,0.483314094231341,0.471932884615799,0.254155497393276
"STX10",0.0297425275016763,0.90957675976519,4.47962845546025e-05,0.327665214775623
"STX11",0.762838778507785,0.692384974885068,0.0041748008187058,0.0790819645826331
"STX12",0.758118028561837,0.758806999174158,4.43601057058121e-06,0.176153155456501
"STX16",1,0.795945625056587,0.00861492155247692,1
"STX17",0.866607050996847,0.438347962723488,0.116548935123199,0.383589292972306
"STX18",0.11260170253369,0.679899255860217,5.07200082681875e-07,0.648291183845186
"STX19",0.230866252678186,0.600763215876408,0.0185958916100932,0.567835420178632
"STX1A",0.786824959438726,0.421434521801813,0.438207443111541,0.896259857795744
"STX1B",0.24200002123136,0.281047454485741,1,1
"STX2",0.429124019696635,0.129622061212656,0.000565644730051225,1
"STX3",0.478263009954669,0.425145849678087,0.577181148584243,0.738151827686221
"STX4",0.204165790854954,0.281814794411438,1,1
"STX5",0.213338490613144,0.424961982053534,0.364973591609584,1
"STX6",1.2024728625799e-06,0.0505967279591304,0.00209770150319716,0.00648700297491321
"STX7",0.654074343825705,0.144284299458073,0.0650821693658733,0.12250957220773
"STX8",0.0544076678015671,0.165125162013332,0.0398430584036724,0.627559693156954
"STXBP1",1,0.545576353245412,0.0285569375109468,0.0407244647315425
"STXBP2",0.176730400026613,1,0.00249219761416042,0.262707581970798
"STXBP3",0.0717114161527501,0.702524252558798,0.00209512246888245,0.100263205759799
"STXBP4",0.148022387760218,0.923531325156738,0.274450197785409,1
"STXBP5",1,0.42233567102245,0.0117098140015385,0.112324011288981
"STXBP5L",0.140915759108213,0.565522691509007,0.00608602674938976,0.518607378503151
"STXBP6",1,0.912120710771254,0.628376438148421,0.192300959110904
"STYK1",0.3429325662192,0.328710322716465,7.42386251804599e-06,0.888004434748958
"STYX",0.301150220018583,0.651634827204725,1,0.526816164553658
