	Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
TCGA-13-1489-02A	0.002412559	0.016089827	0.155603687	0.028515027	0.02397679	7.33E-05	8.55E-09	0.77332885
TCGA-13-1492-01A	0.001387345	0.009061142	0.147899622	0.013555347	0.014106755	0.000152139	1.28E-09	0.813837649
TCGA-13-1495-01A	0.001291302	0.015505011	0.123111216	0.013805904	0.010998779	0.000131581	3.04E-09	0.835156205
TCGA-13-1496-01A	0.000381813	0.01105495	0.104636698	0.020555422	0.022805558	0.00015322	3.57E-09	0.840412335
TCGA-13-1497-01A	7.62E-05	0.008921002	0.171704087	0.016091881	0.0160089	4.44E-05	1.45E-08	0.787153507
TCGA-13-1498-01A	6.79E-05	0.010719823	0.100849166	0.013752838	0.040654985	0.00011925	2.69E-10	0.833835996
TCGA-13-1499-01A	0.008927663	0.006568036	0.205363556	0.212646793	0.081100436	0.000121213	9.00E-10	0.485272302
TCGA-13-1501-01A	0.001099852	0.004485917	0.115699352	0.010742075	0.01396047	9.83E-05	7.65E-10	0.85391399
TCGA-13-1505-01A	0.001965817	0.007905345	0.194827	0.055384013	0.029691033	0.000184722	3.10E-09	0.710042068
TCGA-13-1506-01A	0.002725886	0.006288842	0.168746982	0.030766284	0.018289764	0.000318802	1.18E-09	0.772863439
TCGA-13-1507-01A	0.000841542	0.014153268	0.147178453	0.031633221	0.031538146	0.000116544	6.93E-10	0.774538825
TCGA-13-1509-01A	0.002203458	0.009893496	0.143664936	0.071294299	0.03094301	0.00010606	1.72E-09	0.741894739
TCGA-13-1510-01A	0.001778039	0.013669146	0.083358395	0.015211131	0.017516927	0.000121248	1.19E-09	0.868345113
TCGA-13-1511-01A	0.000396907	0.004901946	0.190417107	0.014635616	0.024008408	0.000309461	7.01E-07	0.765329855
TCGA-13-1512-01A	0.000412096	0.01104184	0.202170019	0.016778002	0.028722663	2.37E-09	1.14E-08	0.740875366
TCGA-13-2060-01A	1.71E-07	0.009514451	0.17315024	0.025269605	0.02775402	0.000383774	3.72E-09	0.763927735
TCGA-13-A5FT-01A	8.59E-06	0.018419777	0.248800981	4.92E-08	0.017939233	0.000151284	1.63E-08	0.714680069
TCGA-14-0736-02A	0.001744392	0.011426174	0.061842585	0.025699483	0.050879879	9.91E-05	2.20E-09	0.8483084
TCGA-14-0781-01B	0.001624673	0.004475129	0.090015582	0.013060809	0.044585195	0.000170016	1.41E-09	0.846068594
TCGA-14-0787-01A	0.005389924	0.011651645	0.096257183	0.02206381	0.040811557	0.000138767	1.37E-08	0.8236871
TCGA-14-0789-01A	0.000467485	0.004621141	0.171784328	0.019199645	0.071054444	0.000157894	2.02E-09	0.732715062
TCGA-14-0790-01B	0.004793466	0.011408208	0.094914754	0.023710884	0.020223475	0.00032248	5.09E-08	0.844626681
TCGA-14-0817-01A	0.003985862	0.016975712	0.059269124	0.019683699	0.073222926	0.000112978	3.32E-08	0.826749665
TCGA-14-0871-01A	0.002532198	0.006411397	0.147343401	0.029755724	0.056028208	0.000241005	6.96E-09	0.757688059
TCGA-14-1034-01A	0.002608431	0.007200153	0.135010114	0.020483224	0.044965209	0.000345173	2.04E-09	0.789387695
TCGA-14-1034-02B	0.006041644	0.011484698	0.155533957	0.032007126	0.029851437	0.000496989	3.66E-07	0.764583784
TCGA-14-1402-02A	0.004926226	0.020194709	0.098729418	0.023964352	0.032761093	0.000297073	2.14E-08	0.819127108
TCGA-14-1823-01A	0.002401825	0.010126803	0.092953386	0.016999687	0.048900385	0.000218885	2.38E-09	0.828399027
TCGA-14-1825-01A	0.002357486	0.013505054	0.10442948	0.030044328	0.050993447	0.000290594	1.64E-08	0.798379593
TCGA-14-1829-01A	0.005764441	0.015232998	0.066228567	0.019933749	0.044697338	0.000184978	1.33E-08	0.847957916
TCGA-14-2554-01A	0.003197242	0.013056835	0.104424392	0.01857917	0.046152268	0.000202043	1.05E-09	0.814388049
TCGA-15-0742-01A	0.000563132	0.01121555	0.161060341	0.018064295	0.029248305	0.000121532	2.33E-08	0.779726822
TCGA-15-1444-01A	0.003298836	0.005718181	0.091834299	0.021277943	0.04866559	0.000299071	3.47E-10	0.828906079
TCGA-16-0846-01A	0.002049128	0.006749323	0.09328597	0.02910416	0.054931429	0.000137781	4.67E-10	0.813742208
TCGA-16-1045-01B	0.000123977	0.005481186	0.146912805	0.018455274	0.07454522	0.000289803	5.84E-10	0.754191734
TCGA-18-3406-01A	0.01473049	0.011048378	0.163709858	0.327199929	0.081136962	1.17E-07	2.41E-08	0.402174242
TCGA-18-3407-01A	0.007231745	0.007686084	0.249520982	0.169931738	0.056046641	0.000172592	1.26E-08	0.509410205
TCGA-18-3408-01A	0.00761596	0.003053532	0.181958497	0.063041353	0.035439505	8.68E-05	1.53E-09	0.708804347
TCGA-18-3409-01A	0.000508107	0.005931441	0.267603036	0.025068105	0.048768557	3.77E-05	2.27E-09	0.652083065
TCGA-18-3410-01A	0.00841843	0.007982184	0.194217268	0.178800669	0.071350633	0.000195091	3.04E-11	0.539035724
TCGA-18-3411-01A	0.001937708	0.016195786	0.216366243	0.032553009	0.033461467	0.000161199	1.60E-06	0.699322986
TCGA-18-3412-01A	0.003152489	0.030675837	0.241996654	0.024627328	0.026388009	6.94E-05	2.34E-10	0.673090326
TCGA-18-3414-01A	0.018447319	0.009613944	0.215672352	0.040427773	0.039974629	0.000423623	1.88E-09	0.675440358
TCGA-18-3415-01A	0.00893998	0.011922336	0.220466914	0.1411302	0.049625728	0.000162829	2.09E-08	0.567751992
TCGA-18-3416-01A	0.002892542	0.025610796	0.233656202	0.029555111	0.046062637	0.000474085	6.49E-10	0.661748627
TCGA-18-3417-01A	0.002006941	0.009367499	0.132006645	0.057779137	0.033048983	0.000171596	2.24E-06	0.765616963
TCGA-18-3419-01A	0.000234825	0.015550501	0.277484353	0.059585094	0.044188709	8.76E-05	2.78E-10	0.602868944
TCGA-18-3421-01A	0.004522075	0.021645403	0.110681984	0.022732608	0.022378049	0.000145045	2.62E-09	0.817894834
TCGA-18-4083-01A	0.001763261	0.010555653	0.249977343	0.132591175	0.04380109	0.000546944	3.57E-10	0.560764534
TCGA-18-4086-01A	0.005324718	0.011412553	0.225384748	0.134587814	0.047084484	0.00023392	2.46E-08	0.575971739
TCGA-18-4721-01A	0.006130045	0.006653813	0.284814201	0.157554251	0.063706872	0.000132999	7.88E-10	0.481007818
TCGA-18-5592-01A	0.000156571	0.008594696	0.296916208	0.040871731	0.028777845	5.43E-05	2.26E-09	0.624628681
TCGA-18-5595-01A	0.00045974	0.017611232	0.305835792	0.015072107	0.01847967	0.000505957	3.69E-10	0.642035501
TCGA-19-0957-02A	0.001891464	0.003801456	0.108538769	0.018808001	0.039351046	0.000350069	1.25E-08	0.827259183
TCGA-19-1389-02A	1.26E-05	0.004042445	0.158841295	0.013346438	0.048141038	8.20E-05	1.40E-10	0.775534119
TCGA-19-1390-01A	0.002928398	0.006643082	0.130516328	0.026594143	0.03857677	0.000754514	2.52E-09	0.793986763
TCGA-19-1787-01B	0.002554449	0.011411687	0.107667507	0.018710586	0.042167631	0.000432297	1.21E-09	0.817055843
TCGA-19-2619-01A	0.00108647	0.005865932	0.160919357	0.02445077	0.031318929	0.000239786	1.33E-09	0.776118756
TCGA-19-2620-01A	0.002270433	0.005304123	0.097944604	0.016656994	0.028194661	0.000157558	4.94E-09	0.849471623
TCGA-19-2624-01A	0.002364925	0.010028905	0.100039965	0.025569049	0.0360412	0.000450171	6.41E-10	0.825505785
TCGA-19-2625-01A	0.000756413	0.006892477	0.132325711	0.015315509	0.027733189	9.21E-05	1.24E-09	0.816884614
TCGA-19-2629-01A	0.001816318	0.00756999	0.131209998	0.019196008	0.057418454	9.12E-05	6.03E-09	0.782697987
TCGA-19-4065-01A	0.0031621	0.008996118	0.125072258	0.022412294	0.053110609	0.000232068	2.61E-10	0.787014552
TCGA-19-4065-02A	0.004086595	0.005370523	0.113090693	0.014917767	0.033089765	0.000218901	3.38E-09	0.829225753
TCGA-19-5960-01A	0.003594013	0.01240193	0.103075943	0.031484386	0.029642415	0.00047724	2.32E-08	0.819324049
TCGA-20-0987-01A	0.000301018	0.007384715	0.136978151	0.029127349	0.066419939	5.18E-09	3.10E-08	0.759788794
TCGA-20-0991-01A	0.012088888	0.005845106	0.205166475	0.354618006	0.12640476	0.000483066	2.28E-09	0.295393697
TCGA-20-1682-01A	0.000679978	0.00889657	0.149869483	0.02934989	0.027070996	8.84E-05	3.36E-10	0.784044698
TCGA-20-1683-01A	0.002446381	0.005818289	0.189532402	0.022610324	0.030611439	0.000467792	4.40E-09	0.748513368
TCGA-20-1686-01A	1.46E-07	0.011826336	0.091430814	0.006494826	0.017521001	0.000181924	2.90E-09	0.872544951
TCGA-20-1687-01A	1.38E-06	0.007070383	0.160213564	0.005379611	0.019039595	0.000128226	1.02E-09	0.808167242
TCGA-21-1070-01A	0.002747253	0.006310146	0.169937241	0.056871171	0.055120267	0.000335562	1.53E-09	0.708678359
TCGA-21-1071-01A	0.003800083	0.006992267	0.23638709	0.044899639	0.036652541	0.000256668	3.76E-08	0.671011674
TCGA-21-1072-01A	0.00174621	0.006623519	0.279790754	0.028529015	0.027641236	9.18E-05	6.17E-10	0.655577467
TCGA-21-1075-01A	0.001529457	0.012791146	0.237947031	0.024381916	0.015646141	0.000235608	2.81E-08	0.707468673
TCGA-21-1076-01A	0.006225611	0.010641889	0.204026363	0.096065649	0.088743587	0.00029286	8.64E-09	0.594004032
TCGA-21-1077-01A	0.004125146	0.017000107	0.208197385	0.101119421	0.046037359	0.00016133	1.93E-09	0.62335925
TCGA-21-1078-01A	0.006545395	0.005914471	0.236294126	0.014579547	0.030639716	0.000382804	8.92E-10	0.705643941
TCGA-21-1079-01A	0.004365051	0.008885857	0.297965054	0.099573466	0.063019221	0.000495383	4.48E-11	0.525695968
TCGA-21-1080-01A	0.001717635	0.013116019	0.241217218	0.03300949	0.031205182	0.000775829	2.51E-09	0.678958625
TCGA-21-1081-01A	1.11E-06	0.011755431	0.313526225	0.000968139	0.02083343	0.000522136	5.89E-10	0.652393531
TCGA-21-1082-01A	0.005067278	0.012517981	0.223911425	0.124658764	0.046570903	0.000209138	1.77E-08	0.587064494
TCGA-21-1083-01A	1.57E-07	0.01003159	0.287170792	0.061003239	0.038305255	0.000634601	1.16E-06	0.602853209
TCGA-21-5782-01A	0.007350893	0.012236342	0.243299377	0.204936144	0.06074593	0.00052776	4.12E-09	0.470903551
TCGA-21-5783-01A	0.001011656	0.006470284	0.23366675	0.033328196	0.031890375	0.000319843	1.50E-08	0.693312881
TCGA-21-5784-01A	0.002348777	0.007668965	0.146977557	0.082018322	0.045085043	6.87E-05	1.68E-07	0.715832503
TCGA-21-5786-01A	2.47E-07	0.011228353	0.75957582	0.065119442	0.056703747	0.000462768	5.63E-07	0.10690906
TCGA-21-5787-01A	0.006305077	0.014589387	0.211676858	0.154015889	0.059850365	0.000186175	1.91E-09	0.553376247
TCGA-21-A5DI-01A	0.000250112	0.005416079	0.195851191	0.013170525	0.016877413	0.000350665	7.42E-11	0.768084014
TCGA-22-0940-01A	0.003996384	0.006363372	0.17512078	0.052000513	0.046853583	0.000266953	2.40E-09	0.715398412
TCGA-22-0944-01A	0.000499064	0.008116055	0.267856955	0.028383991	0.020927666	0.000392777	3.96E-10	0.673823492
TCGA-22-1000-01A	0.00632141	0.006653098	0.182658149	0.143499601	0.075542995	0.000228977	2.85E-09	0.585095766
TCGA-22-1002-01A	0.000891014	0.004369044	0.16808993	0.042011847	0.041808601	0.000180629	8.95E-11	0.742648936
TCGA-22-1005-01A	0.003008405	0.00393354	0.095030525	0.09084491	0.062498731	0.00015798	7.00E-09	0.744525903
TCGA-22-1011-01A	0.009026502	0.002831675	0.181693561	0.224705816	0.076657272	0.000146893	3.44E-08	0.504938246
TCGA-22-1012-01A	2.68E-05	0.010246474	0.254350731	0.02597842	0.028724001	0.000108485	2.56E-09	0.680565057
TCGA-22-1016-01A	0.000189398	0.005633999	0.206424584	0.018994452	0.054695073	0.000607709	2.16E-09	0.713454783
TCGA-22-1017-01A	5.26E-06	0.007074729	0.300854539	0.10077165	0.06598617	0.000442893	4.68E-09	0.524864752
TCGA-22-4591-01A	3.29E-07	0.015860955	0.208865519	0.023996974	0.034581123	0.000460801	2.16E-09	0.716234298
TCGA-22-4593-01A	0.000859223	0.006152038	0.270258165	0.032442519	0.041973444	0.000321441	9.47E-10	0.647993169
TCGA-22-4593-11A	9.02E-06	0.007092006	0.191295464	0.030361665	0.083486129	0.000322352	6.77E-10	0.687433365
TCGA-22-4594-01A	0.017542123	0.01254246	0.193508642	0.443043406	0.115181863	7.43E-05	2.95E-09	0.218107219
TCGA-22-4595-01A	1.80E-07	0.013961468	0.514550957	0.057053963	0.051985975	0.000117595	2.11E-09	0.362329859
TCGA-22-4596-01A	0.002497817	0.004528067	0.147411882	0.082957788	0.079980402	0.000377994	8.36E-10	0.68224605
TCGA-22-4599-01A	0.00621556	0.008523989	0.139342878	0.104111293	0.05731878	0.000107675	8.32E-09	0.684379816
TCGA-22-4601-01A	3.61E-05	0.008923365	0.240335379	0.02490046	0.02741334	0.000125134	6.04E-09	0.698266263
TCGA-22-4604-01A	0.004455907	0.008687983	0.281253969	0.179049853	0.069034951	6.78E-05	6.75E-09	0.45744948
TCGA-22-4605-01A	5.60E-07	0.007081806	0.231779118	0.018245999	0.041636085	2.91E-05	3.46E-09	0.70122731
TCGA-22-4607-01A	0.004100487	0.029159224	0.160474182	0.082723921	0.045666284	2.48E-05	1.63E-08	0.677851105
TCGA-22-4609-01A	0.001881674	0.005304493	0.3132884	0.070744544	0.060956572	0.000322862	2.51E-08	0.54750143
TCGA-22-4609-11A	0.000418044	0.004479516	0.156754075	0.027279031	0.056052578	0.000245846	1.32E-10	0.754770911
TCGA-22-4613-01A	0.014561871	0.013635337	0.35660695	0.357288162	0.103205889	1.51E-06	4.64E-08	0.15470023
TCGA-22-5471-01A	0.000703086	0.01330042	0.208766784	0.069823938	0.040095605	0.000189394	2.00E-08	0.667120753
TCGA-22-5471-11A	0.000959656	0.005169863	0.156390396	0.042107025	0.076488451	8.37E-05	2.48E-09	0.718800937
TCGA-22-5472-01A	0.001484685	0.005668884	0.280865957	0.009019736	0.041670198	0.000432056	1.47E-09	0.660858482
TCGA-22-5472-11A	0.000743532	0.005807843	0.192537381	0.027395465	0.071310305	0.000283029	2.02E-10	0.701922445
TCGA-22-5473-01A	2.46E-07	0.012889698	0.281043984	0.049349549	0.028129004	0.000603985	7.09E-08	0.627983462
TCGA-22-5474-01A	0.004624009	0.006141217	0.234317379	0.140500002	0.068479697	0.0002472	1.88E-09	0.545690493
TCGA-22-5477-01A	1.40E-06	0.009596012	0.513515375	0.032192496	0.040158091	8.99E-09	1.54E-09	0.404536615
TCGA-22-5478-01A	0.010152953	0.015245319	0.317896819	0.310133916	0.093368524	0.000102894	5.40E-09	0.25309957
TCGA-22-5478-11A	0.000194881	0.005630485	0.160772424	0.023413614	0.08110084	0.000333457	2.53E-09	0.728554297
TCGA-22-5479-01A	0.001847378	0.012383077	0.263718535	0.051567736	0.035901793	0.000105616	2.56E-09	0.634475863
TCGA-22-5480-01A	0.002506993	0.005732863	0.290796555	0.059100041	0.055769489	0.000298099	1.15E-09	0.585795959
TCGA-22-5481-01A	0.004163363	0.007900571	0.175761959	0.136556017	0.079361437	0.000562018	5.30E-09	0.59569463
TCGA-22-5481-11A	0.000266476	0.005390096	0.130014827	0.017666659	0.0624729	0.000159358	5.86E-10	0.784029683
TCGA-22-5482-01A	0.005500431	0.008223497	0.253585443	0.022939694	0.017591308	0.000120053	7.65E-10	0.692039574
TCGA-22-5482-11A	0.000621056	0.004764984	0.181790532	0.019360334	0.080579883	0.000207252	7.51E-10	0.712675958
TCGA-22-5483-01A	0.000336461	0.015186863	0.244650228	0.032490062	0.054999479	0.00025383	4.87E-08	0.652083028
TCGA-22-5483-11A	2.80E-07	0.005431611	0.152671781	0.015665261	0.058266955	7.06E-05	2.24E-07	0.767893256
TCGA-22-5485-01A	3.10E-05	0.015382855	0.331253108	0.024419017	0.027356833	0.000230344	1.39E-09	0.60132685
TCGA-22-5489-01A	0.004164303	0.005169777	0.193149817	0.126334195	0.064315329	0.000102812	4.66E-09	0.606763762
TCGA-22-5489-11A	8.42E-05	0.004097899	0.146048305	0.026823981	0.060373124	2.35E-05	2.06E-10	0.762548976
TCGA-22-5491-01A	0.001447913	0.011656524	0.249958387	0.021348257	0.020220299	0.000429491	1.56E-09	0.694939127
TCGA-22-5491-11A	3.56E-08	0.005989695	0.126226897	0.007471299	0.050042733	0.000329143	1.60E-09	0.809940195
TCGA-22-5492-01A	0.007453175	0.007648163	0.258563863	0.187299961	0.080685449	0.000163614	1.91E-09	0.458185775
TCGA-22-A5C4-01A	0.000719158	0.016428321	0.288663605	0.020248057	0.060691805	0.000108027	1.01E-09	0.613141026
TCGA-23-1021-01B	0.000167933	0.003572016	0.113618772	0.006743466	0.022198285	8.77E-05	3.77E-09	0.853611803
TCGA-23-1022-01A	4.04E-07	0.009536075	0.172876262	0.009525111	0.0090765	0.000220528	2.78E-09	0.798765117
TCGA-23-1023-01A	0.000263908	0.007873111	0.129841959	0.011543691	0.026809414	9.43E-05	6.76E-10	0.823573626
TCGA-23-1024-01A	0.001688316	0.014828084	0.18624466	0.017176153	0.016370244	0.000167185	5.65E-09	0.763525353
TCGA-23-1026-01B	4.49E-05	0.010118448	0.156420353	0.013511445	0.033149822	0.000120674	1.69E-09	0.786634356
TCGA-23-1027-01A	0.000109667	0.014794077	0.202270286	0.013344037	0.031405104	6.97E-08	1.05E-09	0.738076758
TCGA-23-1028-01A	0.000346289	0.006783259	0.062560051	0.008826061	0.044937205	5.23E-05	7.59E-10	0.876494846
TCGA-23-1029-01B	2.22E-08	0.005797254	0.278695281	0.015702313	0.033261457	0.000388713	2.01E-09	0.666154957
TCGA-23-1030-01A	1.31E-06	0.004668395	0.198017641	0.008674996	0.025673152	4.11E-05	3.92E-10	0.762923428
TCGA-23-1107-01A	0.000496828	0.007992402	0.160088135	0.056073909	0.033636581	5.92E-05	4.07E-09	0.741652987
TCGA-23-1109-01A	4.54E-07	0.016115542	0.192801363	0.013270304	0.035468522	5.21E-05	8.80E-10	0.742291683
TCGA-23-1110-01A	2.68E-07	0.016349097	0.190151417	0.010316589	0.015986015	0.000180593	4.49E-08	0.767015975
TCGA-23-1111-01A	0.001500387	0.002524094	0.163450532	0.016277035	0.012788978	0.000352728	4.10E-10	0.803106246
TCGA-23-1113-01A	0.001480008	0.005757288	0.113560586	0.01286889	0.015118848	0.000219518	4.63E-10	0.85099486
TCGA-23-1114-01B	1.01E-08	0.006039826	0.231057435	0.013016308	0.02236052	0.000420036	6.53E-08	0.7271058
TCGA-23-1116-01A	5.15E-06	0.004014108	0.1168689	0.009063388	0.038308234	4.89E-05	6.08E-11	0.831691353
TCGA-23-1118-01A	0.002497741	0.013905587	0.176235571	0.015336862	0.020554463	3.57E-05	9.72E-11	0.771434097
TCGA-23-1119-01A	4.75E-05	0.017937684	0.152502803	0.007146298	0.030605766	2.84E-06	2.44E-10	0.791757135
TCGA-23-1120-01A	0.002805205	0.005656763	0.158941693	0.008533939	0.07839205	7.05E-05	2.05E-09	0.745599853
TCGA-23-1122-01A	0.001262268	0.005690165	0.180206311	0.025980137	0.030515838	0.000354224	1.32E-09	0.755991056
TCGA-23-1123-01A	3.72E-06	0.008348456	0.210979769	0.02058322	0.037358934	0.00036874	7.41E-10	0.72235716
TCGA-23-1809-01A	0.000934865	0.012223028	0.260568771	0.013419243	0.021781626	0.000300176	5.22E-09	0.690772286
TCGA-23-2077-01A	3.31E-07	0.008127465	0.232002809	0.01512269	0.040609885	0.000161112	1.65E-09	0.703975706
TCGA-23-2078-01A	0.001497987	0.00944064	0.252485727	0.065695518	0.049307287	7.55E-05	3.89E-09	0.621497328
TCGA-23-2084-01A	1.54E-06	0.008598705	0.277568859	0.020771477	0.031757896	0.000249133	1.28E-09	0.661052394
TCGA-24-0966-01A	0.001093366	0.009531068	0.096493793	0.008587845	0.053626487	5.19E-06	6.59E-11	0.830662252
TCGA-24-0968-01A	0.000200587	0.006687066	0.10704669	0.009085918	0.029367393	1.32E-08	4.88E-09	0.847612328
TCGA-24-0970-01B	9.51E-05	0.008794008	0.164615016	0.009120311	0.015306655	0.000178154	4.26E-10	0.801890712
TCGA-24-0979-01A	2.60E-06	0.005820704	0.172377564	0.014696264	0.020781905	0.000105853	6.18E-09	0.786215102
TCGA-24-0982-01A	0.001674641	0.004369743	0.151450868	0.053803425	0.02561021	0.000153181	3.63E-10	0.762937932
TCGA-24-1103-01A	5.06E-08	0.010000125	0.208195472	0.008714796	0.013778045	0.000303472	6.95E-10	0.75900804
TCGA-24-1104-01A	0.000930881	0.006373753	0.112301742	0.031007037	0.024166335	0.000116	1.97E-09	0.825104251
TCGA-24-1105-01A	0.001726835	0.005026514	0.262980924	0.105721755	0.05258746	0.000202447	2.90E-09	0.571754062
TCGA-24-1413-01A	0.000261462	0.004883457	0.173500118	0.017169143	0.036259368	0.000354459	4.33E-09	0.767571988
TCGA-24-1416-01A	0.000192045	0.007261641	0.163308848	0.010801258	0.019885327	7.08E-05	1.46E-10	0.798480072
TCGA-24-1417-01A	0.000506746	0.006922388	0.250902755	0.026260897	0.055688335	0.000290667	1.98E-08	0.659428193
TCGA-24-1418-01A	0.000791178	0.005528764	0.247003381	0.046425802	0.030987901	2.14E-05	8.43E-10	0.669241525
TCGA-24-1419-01A	3.39E-09	0.008018689	0.250812362	0.01507245	0.02012205	8.12E-05	2.32E-09	0.705893268
TCGA-24-1422-01A	0.000230481	0.0044362	0.286815552	0.020387058	0.055238079	0.000320962	8.96E-10	0.632571667
TCGA-24-1423-01A	1.75E-08	0.003274653	0.359811669	0.011595478	0.044555377	0.000131509	9.03E-10	0.580631295
TCGA-24-1424-01A	1.30E-07	0.013959159	0.307636794	0.047348867	0.03249568	0.000175386	4.07E-09	0.598383979
TCGA-24-1425-01A	0.000295283	0.007969487	0.198941663	0.016581961	0.033862567	0.000174357	4.75E-10	0.742174681
TCGA-24-1426-01A	0.000857796	0.004073663	0.115809849	0.008642207	0.015883184	0.000478654	3.71E-10	0.854254647
TCGA-24-1427-01A	4.05E-05	0.00752039	0.236962256	0.024827662	0.040838628	0.000411096	9.84E-10	0.689399437
TCGA-24-1428-01A	0.001108952	0.020957386	0.122359766	0.022797585	0.035214419	0.000250909	6.93E-10	0.797310982
TCGA-24-1430-01A	0.00143111	0.011321091	0.205593303	0.017720506	0.015351601	0.000222926	1.44E-10	0.748359462
TCGA-24-1431-01A	2.65E-07	0.008030088	0.154896903	0.01714973	0.022505188	0.000110872	1.83E-07	0.797306771
TCGA-24-1434-01A	0.000310348	0.004990792	0.208464555	0.021684303	0.039227691	0.000277352	1.71E-09	0.725044958
TCGA-24-1435-01A	8.47E-05	0.011351835	0.232935506	0.016646844	0.037579939	9.42E-05	1.27E-09	0.701306921
TCGA-24-1464-01A	0.000231165	0.020003908	0.172333557	0.011745241	0.041623469	1.04E-06	1.37E-09	0.754061616
TCGA-24-1467-01A	0.001163653	0.008714402	0.225483608	0.025536274	0.023861246	0.000222365	1.12E-09	0.715018452
TCGA-24-1469-01A	1.05E-07	0.005715745	0.227193679	0.01842158	0.067212417	0.000179086	2.38E-09	0.681277385
TCGA-24-1470-01A	0.000753559	0.003613186	0.115112175	0.01994378	0.074815808	0.000264284	1.70E-09	0.785497207
TCGA-24-1471-01A	0.000374687	0.004458544	0.126415148	0.013425807	0.02122875	0.000175643	5.29E-10	0.83392142
TCGA-24-1474-01A	0.000482703	0.008084737	0.207380256	0.034498396	0.02631539	0.000755206	8.29E-09	0.722483303
TCGA-24-1544-01A	0.000582447	0.003296242	0.270438294	0.025560531	0.020699999	0.00028697	1.18E-09	0.679135516
TCGA-24-1546-01A	1.63E-05	0.004283093	0.15053758	0.016205739	0.030551104	7.62E-05	2.02E-10	0.798330032
TCGA-24-1549-01A	3.01E-10	0.010998803	0.337028054	0.006770554	0.026186224	0.000295029	8.77E-10	0.618721335
TCGA-24-1550-01A	2.12E-07	0.0047004	0.23529619	0.030242367	0.069239268	0.00026461	3.00E-08	0.660256922
