,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000215493,-0.220079560822531,-1.2103465454246,-2.03128438172818,0.0423337953471726,0.115571458732131,-4.48069312405354
ENSG00000275454,-0.170852565763808,-1.95451823317032,-2.02228846577298,0.0432549178261706,0.11745503869637,-4.48121923533812
ENSG00000229689,0.280040913243165,0.787196041073395,2.08930496220092,0.0367831092212614,0.104396320153436,-4.48145563836722
ENSG00000253180,-0.214789078124894,-4.02745909333508,-2.02461146106967,0.0430154502129865,0.116997833790854,-4.48154137906405
ENSG00000274330,0.256716245150085,-5.64957232937702,2.04470909449878,0.0409901010628473,0.112913265794477,-4.48159613803079
ENSG00000186076,-0.228623311427981,-3.36512066199603,-2.01748472956819,0.0437536912311382,0.118510109839472,-4.48164833837117
ENSG00000232398,-0.211882013663715,-4.24573368088253,-2.02785020929982,0.0426834536544523,0.116276897444451,-4.48176417175109
ENSG00000279432,-0.230916581970757,-2.59188546757191,-2.01622587039239,0.0438851997552302,0.118774554310269,-4.48250533268319
ENSG00000116663,0.162003163967877,4.00285450147344,2.24971208786653,0.0245555709902017,0.0766959937790057,-4.48302084502735
ENSG00000228139,-0.254939686811611,-4.46448036197638,-2.03126472117588,0.0423357902110091,0.115571458732131,-4.48371039507493
ENSG00000154263,0.238266191518609,0.120044909354843,2.06650350021772,0.0388857178325809,0.108554657524912,-4.48377963595543
ENSG00000248583,0.246045750857947,-5.48105920327493,2.04120310261458,0.0413374833329021,0.113530121111391,-4.48391240407539
ENSG00000238171,-0.237734795633748,-4.61237493119572,-2.03331989887369,0.0421276910917625,0.115184386591223,-4.48395880983186
ENSG00000212694,-0.195438758229999,2.77624716575309,-2.15951191460472,0.030907130913085,0.0914056602839958,-4.48412024652599
ENSG00000231521,-0.21534783310878,-4.85148119499857,-2.03714629387319,0.0417425524299753,0.114381397719785,-4.48434246254018
ENSG00000243406,-0.220376547751499,-1.56619639430548,-2.02420566390758,0.043057201093546,0.117060478549082,-4.48536455816049
ENSG00000161509,-0.322903722641768,-0.102860960377559,-2.04675702959595,0.0407883340619109,0.112466457623265,-4.48593199314902
ENSG00000167637,-0.117042597826515,2.23254658753358,-2.13397006143275,0.0329441717418674,0.0959033946582915,-4.48633773424887
ENSG00000162869,-0.127364514127118,4.86056382585192,-2.28168443567501,0.0225933118564932,0.0722117627648808,-4.48662884254185
ENSG00000279355,-0.26905037381586,-2.65164727668284,-2.01353180625387,0.0441677613887229,0.119456583608908,-4.48714999102475
ENSG00000014641,0.123481700939805,7.02699494444874,2.39652283709515,0.0166259244264019,0.0571713851275416,-4.48797479529445
ENSG00000186469,-0.245170133159083,3.36551875140004,-2.1898162403588,0.0286314681793778,0.0863806201305274,-4.48817283112414
ENSG00000221923,-0.2772073031949,2.56388835593912,-2.14188613144604,0.0323008828267351,0.0943822076652978,-4.48877328782398
ENSG00000225976,0.20654449693893,-5.82166359951026,2.04409344959261,0.0410509209111951,0.112981268818876,-4.48975603766357
ENSG00000277159,-0.267234440934332,-1.32611871508677,-2.02454482917423,0.0430223033573299,0.117006295675132,-4.48985543873576
ENSG00000280502,-0.187548478727769,-2.763901338706,-2.01189411777135,0.0443402769120934,0.119787983610593,-4.49011560496583
ENSG00000271888,0.187872320217889,-1.48459961571682,2.02731037444202,0.0427386398374621,0.116417091248172,-4.49100795167024
ENSG00000279654,0.227777017235636,-4.6147569109457,2.0228284748428,0.0431991502864295,0.117344368964997,-4.49147408892064
ENSG00000235586,0.214685881487858,-4.22708901379225,2.01708071052875,0.043795861323659,0.118584083119862,-4.49160453706873
ENSG00000264859,-0.23385968902272,-1.99100076182399,-2.01598945036244,0.0439099349231458,0.118831213880641,-4.49162255953946
ENSG00000273308,-0.197954340778344,-2.72326731988495,-2.01063353719831,0.0444734547962129,0.120010615936939,-4.49274370246046
ENSG00000138722,0.357847464043195,1.43986923744142,2.11288486863938,0.0347114170974013,0.09996853702218,-4.49274897067245
ENSG00000259450,0.309585418698016,-4.20211493699829,2.01509841750047,0.0440032640628949,0.119052873645288,-4.49290664261069
ENSG00000256802,0.409111013220865,-0.0165929195614793,2.06235631840891,0.0392789260264647,0.109404370122528,-4.49384118714381
ENSG00000261575,0.214837973464248,-2.79990318472571,2.01128135184293,0.0444049723183794,0.119890741253008,-4.49402672425063
ENSG00000067141,-0.192209963377413,5.94501313612675,-2.32967419090831,0.0199041682824449,0.0655671653872195,-4.49409323418313
ENSG00000244619,0.249663865490086,-5.46085528152653,2.03509186531084,0.0419489646904119,0.114846355655354,-4.49492459322027
ENSG00000237074,0.25105161314748,-5.59155403802819,2.03721872918419,0.0417352904486403,0.11438090612751,-4.49501355996469
ENSG00000224973,0.232420606111234,-5.35564458783413,2.033633426259,0.0420960208182127,0.115117927142197,-4.49512314960787
ENSG00000197696,-0.28268199003676,3.15180080416743,-2.1701843954694,0.0300885716384903,0.0896879006563474,-4.49547491305319
ENSG00000226328,0.176125554254575,2.55750351230379,2.16092033203808,0.0307980239483212,0.0912011187438307,-4.49565897506548
ENSG00000274776,-0.216691198598098,-3.4708625364852,-2.01102117237186,0.04443246598376,0.119944258515083,-4.49571545253542
ENSG00000174099,-0.272476725899858,3.75693406356155,-2.20716717810093,0.0273946869315406,0.0834382496566736,-4.49593451472684
ENSG00000268549,-0.220646121238049,-2.60222388875517,-2.00878893688331,0.0446689417748045,0.120488998569236,-4.49707602073528
ENSG00000267244,-0.198976841317226,-0.0145382250081197,-2.04513784182215,0.0409477900569056,0.112836476557621,-4.49749992697955
ENSG00000101363,-0.102887042900797,5.81742475427289,-2.3266384683159,0.0200655938164829,0.0659530103493943,-4.49751621314217
ENSG00000172724,0.545856070351181,1.11480993298521,2.10342180067159,0.0355305300773111,0.101755689179095,-4.49795924257815
ENSG00000229152,-0.199397953239841,1.78530322731294,-2.10419541764758,0.0354629528285773,0.101625327558671,-4.49856127981641
ENSG00000087448,-0.133267663366916,4.76649105632803,-2.26958518025862,0.0233192390037823,0.0738749711418708,-4.49888323952576
ENSG00000052749,0.140140540509642,5.39412407224902,2.31441509950967,0.0207272006599726,0.0674694262225828,-4.50011057137964
ENSG00000115232,-0.292867994622654,2.87294777306737,-2.15221316556564,0.0314778824663529,0.092600473135565,-4.500238386182
ENSG00000244128,-0.458140528026227,-4.36094217501657,-2.02439944578331,0.0430372593621098,0.117026613247626,-4.5002802168265
ENSG00000133789,-0.160841679010766,5.87179574610854,-2.32566237785459,0.0201177400836943,0.066041102040625,-4.50036864063672
ENSG00000232472,0.161707062324367,0.525774935101053,2.06757384157851,0.0387847801003608,0.108365874736671,-4.5004565486113
ENSG00000198354,-0.386428859003318,-3.9879511323049,-2.01640898270318,0.043866049935563,0.118733002889992,-4.50090783045576
ENSG00000143549,0.116817301994335,8.28900870965327,2.4433270954807,0.0146226121231851,0.0516957472369905,-4.50103486022453
ENSG00000239480,-0.1931363929795,-4.10617282337691,-2.01526519892261,0.0439857821991428,0.119015873814711,-4.50154856248763
ENSG00000262096,-0.242926219049516,-3.30653655964406,-2.0067689773538,0.0448838444756783,0.120943471998062,-4.50203367228902
ENSG00000066117,-0.0945419617196202,6.04702163732311,-2.33502391415245,0.0196224548418499,0.0649087292297563,-4.50308554722078
ENSG00000233680,-0.361833690402908,-2.31924337139121,-2.00649684900102,0.0449128626826966,0.120979961264865,-4.50313403274864
ENSG00000173548,-0.137276118055616,5.71085355477,-2.31790986479282,0.0205361262273202,0.0670695210858417,-4.50409211519059
ENSG00000049768,0.253009497725881,1.49495783746029,2.10650480480762,0.0352618748187027,0.101208766461465,-4.5041694328466
ENSG00000107186,0.248468274994682,4.22254283182711,2.26133148719537,0.0238259900555631,0.0750169382757482,-4.50425494437859
ENSG00000260404,-0.216495688696208,1.73341991830056,-2.09805044150462,0.0360027689603724,0.102766419727706,-4.50433880174965
ENSG00000221211,-0.27985835135739,-5.52735698161776,-2.03818950704453,0.0416380686247858,0.114185154337818,-4.50502979344004
ENSG00000267174,-0.216452446971016,-2.2412905980799,-2.00685695813895,0.0448744660943839,0.120934030818529,-4.50516379578626
ENSG00000242697,-0.254398091704276,-2.7186779944331,-2.00399129593806,0.0451807851594548,0.12155504993683,-4.50553830187962
ENSG00000179604,0.152832155231463,6.20908803236565,2.35290185380798,0.0187061382961099,0.0625609599676519,-4.50589783967931
ENSG00000233493,0.286911479101196,1.77248950461311,2.11900728377572,0.0341901100796511,0.0987493676693698,-4.50632744311103
ENSG00000122912,0.138744747449244,4.4812290308777,2.26591241774019,0.0235435673958198,0.0744423364680446,-4.50633140241218
ENSG00000153815,-0.179196925225653,6.13360574184358,-2.33467854749525,0.0196405358683099,0.0649587767643656,-4.50640616464274
ENSG00000253190,0.237887093515252,-4.9139387773123,2.02023979206645,0.0434670412269733,0.117908167353605,-4.50668199211098
ENSG00000196787,0.288623205601609,0.305908917912083,2.06126427306422,0.0393830266377951,0.109577191396207,-4.50688241883131
ENSG00000133243,-0.123927233343677,6.62332308702738,-2.3588388066701,0.0184102425050896,0.0617916984380788,-4.50697675169238
ENSG00000188452,-0.234369260332405,2.78116922937151,-2.1465466227467,0.0319272140165801,0.0935701685134902,-4.50720528400896
ENSG00000198488,0.536681585625345,-3.80838192454275,2.00301522037782,0.0452855226561552,0.121721630053525,-4.50769295751662
ENSG00000167088,0.1423034071768,5.44016379066872,2.31342214099495,0.0207817722721422,0.0676034597799981,-4.50814455498201
ENSG00000234949,0.312350286465279,-0.387030249856922,2.04123911844619,0.0413339021524565,0.113530121111391,-4.50889975150711
ENSG00000225695,-0.162846006732233,-2.27324270022152,-2.00494291863126,0.0450788683752959,0.121333051248924,-4.50924616816551
ENSG00000246422,0.227875339133181,-5.381516196353,2.02694767988981,0.0427757512322995,0.116477592051863,-4.50956286607055
ENSG00000148926,-0.376701294896086,4.74312595887156,-2.25236740340168,0.0243871581163597,0.0763453804547793,-4.51164813172533
ENSG00000213621,-0.202157573636925,-1.32970227708999,-2.01398950337941,0.0441196486548355,0.119336779769844,-4.51176569279917
ENSG00000272123,-0.222060156348058,-2.71852606698588,-2.00084524032263,0.0455191056339753,0.122244386752825,-4.51182573689168
ENSG00000231768,0.324047993445313,-2.38436529575024,2.00662486900739,0.0448992093919802,0.120969840696863,-4.51204641788377
ENSG00000279035,-0.210991854544879,-3.55127786092024,-2.00321529744401,0.045264036775094,0.121684799405351,-4.51215704966329
ENSG00000146872,0.0816458723688587,4.81596500409819,2.27701381410618,0.0228711757438576,0.0728466866821777,-4.51221753980911
ENSG00000258297,-0.126578483560491,2.78254567223639,-2.14903771239335,0.0317290084900917,0.0931411752202963,-4.51224908462491
ENSG00000227477,0.165938004511009,-1.82179946776853,2.0115870370816,0.0443726883248244,0.119824269672736,-4.51228201095484
ENSG00000279587,-0.293013232865568,-4.65000423652887,-2.02060604741208,0.0434290540617008,0.117835791600248,-4.51253459149108
ENSG00000182853,0.248213323594013,0.871521132231516,2.07589922135092,0.038007239806167,0.106834700235513,-4.51320188167335
ENSG00000272789,-0.300990129848076,-2.6648781493438,-2.00009073491109,0.0456005604706878,0.122431592374847,-4.51327204329623
ENSG00000250986,-0.406591594532952,-0.82560542420677,-2.01815552758354,0.0436837514591526,0.118362525184123,-4.51334569680586
ENSG00000175087,0.144064678018975,3.88623285233163,2.22859360154082,0.0259312743218533,0.0800888073385726,-4.51359545166422
ENSG00000169249,-0.121016696021581,3.74334546925007,-2.20372487018894,0.0276363218177032,0.0839942175929182,-4.51540550076023
ENSG00000164061,0.243979058899565,0.740229225011864,2.07108985541813,0.0384547713250098,0.1077036716043,-4.51546396020488
ENSG00000196588,-0.101293691512286,5.5554432026927,-2.30503748454241,0.0212475998159439,0.0688225157435766,-4.51601366743681
ENSG00000279863,0.154992977880414,0.0166870323712752,2.04445405033748,0.041015287719776,0.11295491644735,-4.51628473975135
ENSG00000232111,0.34720914079215,-5.51098759755588,2.02323087760855,0.0431576330962765,0.117251965562114,-4.5172024586335
ENSG00000273108,-0.333812680093101,-2.54039361985345,-1.99795150132238,0.0458321761652447,0.122979531823125,-4.51803423201436
ENSG00000231258,-0.244036143381632,-5.15989392799589,-2.02558423719034,0.0429155044869736,0.116776781333103,-4.51828746197247
ENSG00000270097,0.298721819010024,-4.87258297031956,2.01219793950505,0.0443082291481391,0.119732927923603,-4.51840940068848
ENSG00000039987,-0.322504006204614,-4.73102774187975,-2.01885693455052,0.0436107213550117,0.118242643486102,-4.51888274911606
ENSG00000211799,-0.306341377720104,-2.69573150767152,-1.99706109953098,0.0459288721867008,0.123186136175481,-4.51901793050903
ENSG00000148358,-0.11111468545118,6.74084359938426,-2.36041478190255,0.0183323882125974,0.061589890902707,-4.51938444217697
ENSG00000240096,-0.180429463313028,-3.5736793718414,-1.99935774752121,0.0456798099233965,0.122591734330509,-4.51956077167732
ENSG00000263064,0.18474713649536,-0.881309847631643,2.02291833454515,0.043189876243885,0.117329370147159,-4.51966070776684
ENSG00000008300,0.275319678385149,2.55008611418714,2.15007777865736,0.0316465677387614,0.0929514739741516,-4.51980578119063
ENSG00000257531,-0.260118317483721,-4.79662563848055,-2.01864443117558,0.0436328361854611,0.118275262643946,-4.52003313030946
ENSG00000220305,-0.231533244851732,-3.17032559835413,-1.99679476492185,0.0459578290290147,0.123242658497361,-4.52014934806501
ENSG00000254780,0.268105209163653,-4.93868000448812,2.01277693370535,0.0442472097601221,0.119622233431556,-4.52032950030658
ENSG00000276957,-0.222831884945836,-3.28732143022212,-1.99721765222649,0.0459118584001028,0.123151067037352,-4.52033324337688
ENSG00000205838,-0.234757568919287,-0.931095302080208,-2.01503106116393,0.0440103259511522,0.119061677785138,-4.52091788940057
ENSG00000243155,-0.16840128730578,-0.049088759180144,-2.03310770409687,0.0421491369212735,0.115214059437658,-4.52110184279974
ENSG00000196405,-0.213789771049235,5.93787283158971,-2.31703800210196,0.0205836503977629,0.0671545889646546,-4.52141928904079
ENSG00000182223,0.254250802553809,-5.44416137419468,2.02114573349072,0.0433731302030007,0.117714697959155,-4.52172639641185
ENSG00000116032,-0.329160673655039,-1.17933595510864,-2.00923951588346,0.0446211235086509,0.120370398573764,-4.52197249014847
ENSG00000272632,-0.297261381669532,-4.47894536694516,-2.01241719807291,0.0442851134403452,0.119691151097996,-4.52244668167963
ENSG00000248874,0.429698812870428,-4.27870478145258,1.99960543140816,0.0456530177489191,0.122540866939068,-4.52292607851131
ENSG00000111196,0.123356965034674,3.79142473728251,2.21694032218299,0.0267185702282309,0.0819288623972905,-4.5229922876433
ENSG00000100100,-0.210821866156487,5.35384263373319,-2.28685281573297,0.022289261523794,0.0714591027710439,-4.52314766181067
ENSG00000266235,-0.257832010005152,-3.80559455484216,-2.00077598986293,0.0455265766525266,0.122253950426933,-4.52332348132728
ENSG00000263257,0.231902820719826,-5.59115738419006,2.02334080872293,0.0431462970183796,0.117231353421158,-4.52370158349622
ENSG00000124915,0.328580106508371,-4.68800666875412,2.0059915843893,0.0449667831888873,0.121052206349559,-4.52445446025188
ENSG00000229331,0.264340547512943,-4.86030029275764,2.00957544456905,0.044585500775395,0.120295058956342,-4.5245775181958
ENSG00000239474,-0.243565932834258,-1.68270912505142,-2.00243177031347,0.0453482273317818,0.12184827465929,-4.52468666718052
ENSG00000176171,0.283328316846251,5.74536068359599,2.33182104442864,0.0197906945359496,0.0652941095773361,-4.52490142535989
ENSG00000214719,-0.145285592196637,0.637228824241369,-2.05044969307687,0.0404266531126476,0.111725348199246,-4.52496073151116
ENSG00000104941,-0.420625882280128,-4.23674176961435,-2.00832049380041,0.0447187017429063,0.120581611426112,-4.525819525093
ENSG00000235347,0.193318300283522,-5.7220293072393,2.02448903821362,0.0430280422130059,0.117011725858086,-4.5261121342504
ENSG00000134046,-0.117053440541461,6.19211330995548,-2.33123655757871,0.0198215319491639,0.065363811536222,-4.52713987748968
ENSG00000126903,-0.131611391852752,5.04910203498862,-2.27143409764996,0.0232070133824103,0.0736462899057348,-4.52748167168685
ENSG00000184156,-0.402554000253818,1.77645297876967,-2.08087846998191,0.0375485774380021,0.106001166425736,-4.5275963088484
ENSG00000197582,0.318995563455747,-0.143306354119341,2.03731965563867,0.0417251738802151,0.11436384439749,-4.52899330493576
ENSG00000213414,-0.239389183941666,-5.55740082039333,-2.02577304409263,0.0428961287194911,0.116766296813918,-4.52907591075399
ENSG00000174840,0.104189716416327,4.81670336852065,2.27212320109188,0.0231653063638882,0.0735512590765696,-4.52914040159715
ENSG00000215218,-0.43571244628225,0.651507996246495,-2.04235611075257,0.0412229661450224,0.113275305863658,-4.52936071741085
ENSG00000144488,0.362727279557403,-0.462515286473471,2.03035643586555,0.0424280364390447,0.11576263903805,-4.5294702909043
ENSG00000250658,0.304283632741332,-5.11305541757452,2.01060722478197,0.0444762382460422,0.120010615936939,-4.52981773896333
ENSG00000127989,0.144151173712758,3.10376096594157,2.17479560282885,0.0297407098754508,0.0889903958877825,-4.53028528149949
ENSG00000277977,-0.272220142902469,-2.63034591604326,-1.99145494901634,0.0465416473708624,0.124514787056319,-4.53038873101718
ENSG00000087502,0.104819694245309,5.37936545541134,2.29944412596864,0.0215633879177387,0.0695886070194916,-4.53081379202588
ENSG00000240522,-0.244226174579844,-2.60663580396712,-1.99114162958284,0.0465760966766958,0.124580101872277,-4.53131622512601
ENSG00000277462,0.141555254342174,1.53484493789104,2.09062694193255,0.0366642349148927,0.104134553303558,-4.53142757265614
ENSG00000274292,-0.197806985924416,-1.32774760316347,-2.00394344989253,0.0451859144980252,0.12155839064994,-4.53199219047874
ENSG00000240764,-0.306168687773157,-2.1636661236735,-1.99319686670755,0.0463505155136587,0.124061626355169,-4.53203701407625
ENSG00000241468,0.153702454924862,6.52921442278163,2.35567174335918,0.0185675737858952,0.0621976326706394,-4.53351119405751
ENSG00000261777,-0.155718300470349,-0.758536080889017,-2.0126458750438,0.0442610156316172,0.119646705002975,-4.53364562524992
ENSG00000154655,0.291550846796665,2.21821177612295,2.13158718488839,0.0331399492817362,0.0963656592710247,-4.53377480207032
ENSG00000233380,-0.243088013563176,-3.13386368147515,-1.98947904042004,0.0467592569912159,0.124973796700687,-4.53420200136588
ENSG00000131730,-0.343266108217049,0.60596498574946,-2.03882338065917,0.041574690806155,0.114031353695338,-4.53519058922018
ENSG00000259810,-0.237997940381561,-4.30027960897267,-2.00201551712605,0.0453930077315572,0.121947638607297,-4.53533748953061
ENSG00000235587,-0.236958992000073,-0.473763954291654,-2.01533077742549,0.0439789099325268,0.11900757730595,-4.53568946789233
ENSG00000249159,0.261427450788497,-3.89922562069536,1.99061831104522,0.046633683160666,0.124702129912572,-4.53578431188727
ENSG00000163394,-0.295613849838375,-5.66459504794239,-2.02423270223645,0.043054418160528,0.117060478549082,-4.53620291717507
ENSG00000178115,-0.26756796560814,-4.87131716522779,-2.01181543999687,0.0443485792013476,0.119790201664455,-4.53652287645301
ENSG00000251095,-0.454194265357056,-2.87829411032381,-1.98746496232067,0.0469819513341863,0.12539749503349,-4.53780812488823
ENSG00000271228,0.173533042110659,-2.99550753379448,1.9870152559314,0.0470317966053675,0.125455572108568,-4.53899281842997
ENSG00000273760,0.508235595338711,-3.906964629855,1.98724052200164,0.047006822645338,0.125431757166277,-4.53944962960075
ENSG00000272030,-0.157164866287956,-1.13544459558406,-2.00309047881982,0.0452774397915655,0.121710366867492,-4.54006713048334
ENSG00000167863,0.137361173721235,6.89193239768001,2.3692683212171,0.0179003556258741,0.06057449347509,-4.54014003140322
ENSG00000165934,0.10093963917001,5.77409671529692,2.31398397235808,0.0207508794320067,0.0675310676602814,-4.54039661580197
ENSG00000221817,-0.11182456629674,1.89046510021003,-2.09188681718687,0.0365512500533974,0.10392693340635,-4.54044014207177
ENSG00000163697,-0.200377251500368,5.37265502389842,-2.28273952980998,0.0225309504115441,0.0720713818381749,-4.54066634284152
ENSG00000254337,-0.334311124221616,-4.81271687806864,-2.0095006579081,0.044593429265289,0.120306069565751,-4.54100195013336
ENSG00000053254,0.160721625032363,5.50316573827427,2.30488530391819,0.02125613795093,0.0688372840875607,-4.54191113000575
ENSG00000137942,-0.174655598815005,6.06674395217856,-2.31578916920979,0.02065188990885,0.0672999784960836,-4.54218620564468
ENSG00000259347,0.620192825631442,-3.28950444915648,1.98591994754898,0.0471533864071937,0.125651277158695,-4.54243018453115
ENSG00000272472,0.206036736954404,-5.58307885599129,2.01312105951149,0.0442109764584567,0.119563121596871,-4.5439107475736
ENSG00000152430,0.2630404975107,-5.10213700011001,2.00329012489118,0.0452560034128473,0.121673664205753,-4.54480318753017
ENSG00000164466,0.151956986645923,5.54811839386271,2.3062764338263,0.0211781993898594,0.0686430951095806,-4.5451348913936
ENSG00000131386,-0.383546043586322,1.37073865483014,-2.06041921449749,0.0394637436934198,0.109761908127246,-4.54542752029561
ENSG00000198807,-0.545300433081838,0.449384736394107,-2.02381076317823,0.0430978637805327,0.11713225187071,-4.5454289616586
ENSG00000180871,-0.330981088502072,-0.879957296419165,-2.0016629760416,0.0454309631637212,0.122028636388904,-4.5458486660427
ENSG00000151327,0.129494410578918,5.61034657994979,2.3058729486275,0.0212007791080065,0.0687020376359361,-4.54595667132956
ENSG00000153560,0.10423315611061,6.0059409495644,2.32345746658304,0.0202359701502231,0.0663178193750316,-4.54607128977948
ENSG00000254349,0.376357057157096,-4.37144333295051,1.98920958714412,0.0467889985386634,0.125031912341418,-4.54628542317225
ENSG00000075914,0.128992060512533,4.82463982070851,2.26331091379419,0.0237035960373156,0.0747819635652089,-4.54749762401302
ENSG00000129315,-0.105166140870182,5.04960333268032,-2.2657978569323,0.0235505946805403,0.0744481807109594,-4.54752893227253
ENSG00000146556,-0.146209518117302,1.71936829398955,-2.07933063658606,0.0376906482849108,0.106258334737408,-4.54795463482692
ENSG00000034677,0.150257068775738,5.80523730221668,2.31594871162864,0.0206431611095484,0.0672855583835462,-4.54837240145459
ENSG00000154640,0.206147235516215,4.82671938927981,2.26507452342376,0.0235950068141347,0.0745118239187477,-4.54867118895593
ENSG00000224051,0.141001410263203,5.09969476830093,2.27942687392904,0.0227272496589768,0.0725212411814357,-4.54920532491622
ENSG00000242522,0.346190878362986,-5.03598379710082,1.9994242166874,0.0456726185967072,0.122582956075695,-4.54926901937993
ENSG00000248187,-0.274959543046127,-3.98934228401841,-1.98991392580147,0.046711289060115,0.124856264859948,-4.55010438059198
ENSG00000118894,0.107495224789297,3.15722779166772,2.16547448464918,0.0304474858628001,0.0904285702847675,-4.55035665876747
ENSG00000196236,0.109969451161729,4.43060807322387,2.24137663558042,0.0250908125470726,0.0780170571521346,-4.55063566240997
ENSG00000227827,-0.426344746315994,-1.84255386591561,-1.98547736521374,0.0472025923113855,0.125750247626515,-4.55070442843772
ENSG00000255141,0.195698195281897,-5.69545589802112,2.0116989292785,0.044360876135225,0.119813066856372,-4.55070734069611
ENSG00000273008,-0.161253662163614,-1.32426041157833,-1.99446305295557,0.0462119986468078,0.123765034148898,-4.55132655167175
ENSG00000233547,-0.224638230023943,-3.2207061719549,-1.98084992255833,0.0477196600488116,0.126889899685878,-4.55142783387651
ENSG00000213516,0.113949345506711,4.19208047112961,2.22658521764584,0.0260655119778251,0.0804318986008719,-4.5517663149604
ENSG00000267289,-0.236513508401308,-4.35770214945419,-1.99425578942632,0.0462346487352175,0.12381509049784,-4.5519231305357
ENSG00000180592,0.332486810557183,-0.0789402369454092,2.02837879999088,0.0426294753713628,0.11617565083651,-4.55415502634877
ENSG00000280639,-0.261095449457491,-3.87689125776601,-1.98604916782824,0.0471390279582186,0.125623721656659,-4.55418133043245
ENSG00000116977,0.132506250195844,5.81980754011421,2.31359844734881,0.0207720735807239,0.0675789404559438,-4.55443462084908
ENSG00000227857,0.30369760866547,-3.48266465615913,1.97848575054532,0.0479856647111024,0.127380572560213,-4.55468447169888
ENSG00000222011,0.0912765696335606,2.09845437154162,2.10458250244853,0.0354291812763482,0.101549146589867,-4.55481776885341
ENSG00000235286,0.233107420260347,-4.53701847980558,1.98896464875209,0.0468160480161474,0.125072128278272,-4.55525325615953
ENSG00000131746,-0.720137568414384,2.37401926680305,-2.07680329278653,0.0379236089739168,0.10669805341261,-4.55537234072692
ENSG00000132153,0.102883133108582,6.38814884197037,2.33689267445282,0.0195248714886899,0.0646651500591415,-4.5554146300189
ENSG00000197479,-0.348716950809943,0.848694366639605,-2.03655832465576,0.0418015387295552,0.114503365077855,-4.55561831685268
ENSG00000275709,-0.208022847958134,-3.54260450263056,-1.9804043725427,0.0477696960231197,0.126990550522947,-4.55628191690128
ENSG00000118194,0.404533907017968,-0.823966804653575,2.00808971447446,0.0447432332775949,0.120626954485587,-4.55711989191163
ENSG00000257954,0.226368938109612,-3.82779810012803,1.97892231436655,0.0479364511164707,0.127282349992341,-4.55751515320424
ENSG00000103522,-0.306588803987189,1.21489440145541,-2.04754917287094,0.0407105166021959,0.112341049608813,-4.55867088853887
ENSG00000258986,-0.473977844703488,-2.78007674661581,-1.97653570939702,0.0482060107455584,0.127845608194226,-4.55868995257604
ENSG00000214280,-0.207275436362605,-3.78583596989255,-1.98148719451961,0.0476481700151169,0.12674291620865,-4.55938071898454
ENSG00000267533,-0.241056330659669,-2.76798744920772,-1.97585885605324,0.0482826907578778,0.127999609015966,-4.55996251610344
ENSG00000100373,0.373501679247437,-2.29702065006048,1.98320767282814,0.0474556142089803,0.126305936762547,-4.56031741672856
ENSG00000131725,0.137636830784033,3.95435754976653,2.21173463004331,0.0270768889132026,0.0826797033728533,-4.56047192658392
ENSG00000159202,-0.0869958465410533,7.00381002978701,-2.35525267895967,0.018588479732209,0.06224294112944,-4.56100214935764
ENSG00000202533,-0.224114474806065,-3.32545852114352,-1.9754895704092,0.0483245699541423,0.128084483625169,-4.56281149300488
ENSG00000158604,-0.122860619793061,7.03062614684485,-2.35441909192353,0.0186301263268476,0.0623556829359742,-4.56345311231094
ENSG00000281641,-0.320575543533711,-2.52554296758723,-1.97451732325151,0.0484349746115295,0.128344473402822,-4.56357563758381
ENSG00000242411,-0.236612313350605,-4.21844007746669,-1.98579642748163,0.0471671149118103,0.12567714947273,-4.56378254927235
ENSG00000258819,0.269104976376143,-1.92122465371304,1.98477475114376,0.0472807970614577,0.125904953374013,-4.56454277108276
ENSG00000082898,0.109152829743755,7.3047008520583,2.37432730841348,0.0176575172209619,0.0599473668257369,-4.56530197736033
ENSG00000110917,-0.156775676312673,8.07896499830224,-2.39792762240062,0.0165624527669505,0.0570472321124707,-4.56572835187433
ENSG00000047410,0.110790152840828,6.96459546855683,2.35936384683628,0.0183842730434995,0.0617177850036658,-4.56574974348781
ENSG00000261502,-0.377809847644528,-3.79120244393684,-1.98015672681781,0.0477975261047232,0.127032133127283,-4.56578652855739
ENSG00000272627,0.21558978513082,-4.31945204189739,1.98021941376998,0.0477904801437278,0.127024203768623,-4.56597170740393
ENSG00000159214,-0.186692775334975,3.68578577009059,-2.17169913268816,0.029973918460957,0.0894577968587058,-4.56613356545319
ENSG00000230707,0.402476674671103,-4.88091183798571,1.98611912944215,0.0471312556345827,0.125623721656659,-4.56629178152456
ENSG00000240463,-0.228008833669519,-1.86787443919986,-1.97874811387057,0.0479560835495014,0.127323666504696,-4.56659275019272
ENSG00000225826,-0.404838205793918,-4.10093889137265,-1.9848157934438,0.0472762258346496,0.125904953374013,-4.56661118446268
ENSG00000280161,-0.160920383287749,-1.01611906399685,-1.99129017510753,0.046559761498663,0.124547063268046,-4.56672945047749
ENSG00000117009,0.34315804803249,1.33408456057285,2.07589271700837,0.0380078420564106,0.106834700235513,-4.56678733327132
ENSG00000118690,-0.129289260768935,1.48832850209921,-2.0601397409813,0.0394904689341539,0.10980773522749,-4.56694439026798
ENSG00000274397,0.18926715155464,-5.93482786649448,2.00683812903673,0.0448764730583151,0.120934030818529,-4.56709316769687
